title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"By Central Market, Kubwa Abuja",king-palace-consulting, 6JXPM,False,False,False,4,4,5,1200000,2023-08-05,2023-08-13 00:00:00,Abuja
Clean 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,essential-property1, 5JXPM,False,False,False,0,1,1,3300000,2023-08-05,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex + A Room Bq,4 BEDROOM HOUSE FOR RENT,"Oba Oyekan Estate, Phase 1 Lekki Lagos",ti-properties, 4JXPM,False,False,False,3,4,4,6500000,2023-08-05,2023-08-09 00:00:00,Lagos
Furnished 3 Bedroom Apartments,3 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",oluwa-segun, 3JXTL,True,False,False,2,3,3,8500000,2023-08-07,2023-08-13 00:00:00,Lagos
Room Self Contain,FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,overhplus, 7JXTK,True,False,False,2,2,3,550000,2023-08-07,not updated,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Thomas Estate Ajah Lagos,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 1JXTK,True,True,False,0,0,0,3000000,2023-08-07,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Ilasan Lekki Lagos,unlock-real-estate, 9JXTJ,False,False,False,5,5,6,6000000,2023-08-07,2023-08-11 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,michael-christian, 8JXTJ,True,True,False,2,2,3,3500000,2023-08-07,not updated,Lagos
3 Bedroom Flat,HOUSE FOR RENT,Oluyole Estate Ibadan Oyo,damdave-consults, 7JXTJ,False,False,False,2,0,0,850000,2023-08-07,2023-08-09 00:00:00,Oyo
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,ridwan-babalola, 5JXTJ,True,True,True,2,2,3,9000000,2023-08-07,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,4th By New Hmedix Gwarinpa Abuja,unlock-real-estate, 4JXTJ,False,False,True,5,5,6,1600000,2023-08-07,2023-08-09 00:00:00,Abuja
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Akoka Yaba Lagos,fams-evergreen-services, 2JXTJ,True,True,True,0,0,0,1300000,2023-08-07,2023-08-07 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,jggservices, 0JXTJ,False,False,False,2,3,3,500000,2023-08-07,2023-08-09 00:00:00,Oyo
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,gracealtar-homes1, 9JXTH,True,False,False,1,1,1,13000000,2023-08-07,2023-08-13 00:00:00,Lagos
3 Units Of Partly Furnished Apartment,FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,esquisite-land-and-homes, 6JXTH,False,True,False,1,1,2,3000000,2023-08-07,2023-08-13 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Rupkpokwu Port Harcourt Rivers,tapere-toyin-alademehin, 4JXTH,True,False,False,2,2,3,800000,2023-08-07,2023-08-09 00:00:00,Rivers
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Oral Estate Lekki Lagos,mafik75-homes-ltd, 6JXST,False,False,False,3,3,0,1600000,2023-08-07,2023-08-09 00:00:00,Lagos
Serviced 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,kest-professional-services-ltd, 3JXST,True,True,True,3,2,3,7000000,2023-08-06,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Berger Ojodu Lagos,tapere-toyin-alademehin, 2JXST,True,False,False,0,1,1,1500000,2023-08-06,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Akoto Estate, Ibadan Oyo",jilkson-investments-nig-ltd, 1JXST,False,False,False,0,0,0,400000,2023-08-06,2023-08-13 00:00:00,Oyo
Newly Built 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Lagos Housing Estate Majek Sangotedo Lagos,unlock-real-estate, 9JXSJ,False,False,False,3,3,4,1200000,2023-08-06,2023-08-09 00:00:00,Lagos
Standard Self Contained Room,FLAT / APARTMENT FOR RENT,"Oko Oba Road, Abule Egba Lagos",ti-properties, 6JXSJ,True,True,True,5,6,6,600000,2023-08-06,not updated,Lagos
Spacious 1 Bedroom Apartment,1 BEDROOM HOUSE FOR RENT,"Lekki Epe Expressway, Awoyaya Ajah Lagos",cwre-ltd, 3JXPM,True,False,False,4,4,5,500000,2023-08-06,2023-08-09 00:00:00,Lagos
"2,150 Sqm Warehouse",COMMERCIAL PROPERTY FOR RENT,Agidingbi Ikeja Lagos,brickbarnservices, 0JXPM,True,True,False,1,1,2,35000,2023-08-05,2023-08-09 00:00:00,Lagos
Lock Up Shops,COMMERCIAL PROPERTY FOR RENT,"Soderu Bus Stop, On Taska Orita Challenge Road, Off Akala Express Ibadan Oyo",cwre-ltd, 6JXPL,False,False,False,3,3,4,120000,2023-08-05,not updated,Oyo
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Abijo Ajah Lagos,first-homes1, 0JXST,False,True,False,3,4,4,3000000,2023-08-05,2023-08-11 00:00:00,Lagos
Luxury 4 Bedroom Apartment + Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,464, 9JXSS,False,False,False,2,2,2,16000000,2023-08-06,2023-08-13 00:00:00,Lagos
Luxurious 3 Bedroom Apartment + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,464, 8JXSS,True,False,False,2,2,2,15000000,2023-08-06,2023-08-11 00:00:00,Lagos
Lovely 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Toyin Street Ikeja Lagos,464, 6JXSS,True,False,False,1,1,1,3000000,2023-08-06,2023-08-06 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,460, 5JXSS,True,False,False,4,4,5,900000,2023-08-06,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,citymate-integrated, 4JXSS,False,True,False,3,4,4,500000,2023-08-06,2023-08-09 00:00:00,Lagos
A Self Contained Room,1 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,naija-choice-property, 2JXTH,True,False,False,2,2,2,350000,2023-08-06,2023-08-09 00:00:00,Lagos
A Self Contained Room,1 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,zafiro-homes-and-events, 1JXTH,False,False,False,0,0,0,6000000,2023-08-07,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,Wuye Abuja,naija-choice-property, 6JXTG,False,False,False,2,2,2,350000,2023-08-07,2023-08-09 00:00:00,Abuja
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Akobo Ibadan Oyo,naija-choice-property, 5JXTG,False,False,False,3,3,4,800000,2023-08-07,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Meiran Ipaja Lagos,naija-choice-property, 5JXSH,False,False,False,3,3,4,450000,2023-08-06,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Sharp Corner Area, Oluyole Estate Ibadan Oyo",jmo-global, 0JXSH,False,False,False,4,4,0,800000,2023-08-06,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Orange Gate Area Oluyole Estate Ibadan Oyo,jilkson-investments-nig-ltd, 4JXSG,False,False,False,0,0,0,1000000,2023-08-06,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Orange Gate Area Oluyole Estate Ibadan Oyo,cwre-ltd, 1JXSG,False,False,False,3,3,4,6500000,2023-08-06,2023-08-09 00:00:00,Oyo
Furnished 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",paul-nyoyoh1, 0JXSG,True,True,False,1,2,2,350000,2023-08-06,not updated,Lagos
Renovated Self Contained Room,FLAT / APARTMENT FOR RENT,"Off Dopemu Road, Agege Lagos",464, 9JXSE,True,True,False,2,2,3,15000000,2023-08-06,2023-08-11 00:00:00,Lagos
Upscale 3 Bedroom Apartment + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,464, 8JXSE,True,True,False,1,1,1,2500000,2023-08-06,2023-08-09 00:00:00,Lagos
Brand New 1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Gilmore Jahi Abuja,464, 3JXSE,True,False,False,2,2,2,6500000,2023-08-06,2023-08-09 00:00:00,Abuja
2 Bedroom Maisonette,2 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",the-driver-realty1, 3JXSS,True,False,False,2,2,2,350000,2023-08-06,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,grandporchhomes, 1JXSS,True,False,False,3,3,4,800000,2023-08-06,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,city-garden-real-estate-ltd, 8JXSR,True,False,False,2,2,3,800000,2023-08-06,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,464, 6JXSR,False,False,False,1,1,1,800000,2023-08-06,2023-08-09 00:00:00,Lagos
Serviced 2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,the-kings-real-estate-consultancy, 3JXNY,False,True,False,2,2,2,3500000,2023-08-05,2023-08-09 00:00:00,Lagos
Lovely Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,freedom-homes-properties, 1JXNY,False,False,False,4,4,5,700000,2023-08-05,not updated,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Ologede Estate, New Garage Ibadan Oyo",the-kings-real-estate-consultancy, 0JXNY,True,True,True,5,5,6,500000,2023-08-05,2023-08-09 00:00:00,Oyo
New 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Orchid Road, Lekki Lagos",the-kings-real-estate-consultancy, 5JXSR,True,True,True,2,3,3,4500000,2023-08-06,2023-08-09 00:00:00,Lagos
Newly Built 5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Gra Ogba Lagos,best-idea-realty1, 2JXSR,True,False,True,2,3,3,6000000,2023-08-06,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Greenleaf Estate, Olu Odo, Ebute Ikorodu Lagos",zafiro-homes-and-events, 1JXSR,True,False,True,2,2,2,700000,2023-08-06,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Greenleaf Estate, Olu Odo, Ebute Ikorodu Lagos",the-kings-real-estate-consultancy, 9JXSQ,False,False,True,0,0,0,800000,2023-08-06,2023-08-09 00:00:00,Lagos
Executive 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Berger Ojodu Lagos,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 8JXSQ,False,False,False,0,0,0,700000,2023-08-06,2023-08-09 00:00:00,Lagos
500 Sqm Warehouse On A Corner Piece Land,COMMERCIAL PROPERTY FOR RENT,"Near Obasanjo Farm, Oluyole Estate Ibadan Oyo",layoramb-ventures1, 0JXSE,False,False,False,0,0,0,3500000,2023-08-06,2023-08-09 00:00:00,Oyo
"2,150 Sqm Warehouse",COMMERCIAL PROPERTY FOR RENT,"Off Agidingbi Road, Ikeja Lagos",kingdomfirmproperties, 5JXSD,False,False,False,3,3,4,35000,2023-08-06,2023-08-09 00:00:00,Lagos
A Self Contained Room,FLAT / APARTMENT FOR RENT,"Aba Panu Kuola, Akala Express Ibadan Oyo",ile-eru-bestway-properties-global-consultants, 2JXSC,False,False,False,4,4,5,200000,2023-08-06,not updated,Oyo
3 Bedroom Flat + Bq,3 BEDROOM HOUSE FOR RENT,Lekki Lagos,gadji-abiodun-emmanuel, 8JXRX,True,False,True,2,0,0,4500000,2023-08-06,2023-08-09 00:00:00,Lagos
Classy 4 Bedroom Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",gadji-abiodun-emmanuel, 5JXRX,True,True,False,1,1,1,420000000,2023-08-06,not updated,Lagos
Newly Built Plaza,1 BEDROOM FLAT / APARTMENT FOR RENT,Aguda Surulere Lagos,dollyrealty, 4JXTG,False,False,False,3,3,3,1100000,2023-08-07,2023-08-13 00:00:00,Lagos
Newly Built Mini Flat Upstairs,3 BEDROOM HOUSE FOR RENT,Aguda Surulere Lagos,sunday-bassey, 1JXTG,True,False,False,3,4,4,1500000,2023-08-07,2023-08-13 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Medina Gbagada Lagos,gudness-reality-ventures10, 2JLZL,True,True,True,2,2,3,5000000,2023-08-07,2023-08-11 00:00:00,Lagos
4 Bedroom Terrace Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,naija-choice-property, 0JXTG,False,False,False,2,2,2,6000000,2023-08-07,2023-08-09 00:00:00,Lagos
2 Bedroom Furnished Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ilaje Ajah Lagos,giftedkings-property, 6JXTF,False,False,False,3,3,3,1300000,2023-08-07,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,unlock-real-estate, 9JXNX,False,False,False,4,0,0,2800000,2023-08-05,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,"Orchid Road, Phase 2 Lekki Lagos",naija-choice-property, 7JXNX,True,True,True,4,4,5,4500000,2023-08-05,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,ebuka-of-lagos-plc1, 6JXNX,False,False,False,2,2,3,5000000,2023-08-05,2023-08-09 00:00:00,Lagos
4 Bedroom Terraced Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,"Ologede Estate, New Garage Ibadan Oyo",kolson-properties, 4JXNX,False,False,False,4,4,5,300000,2023-08-05,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Parkview Estate Ikoyi Lagos,mafik75-homes-ltd, 6JXSQ,True,False,False,3,0,0,9000000,2023-08-06,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,1 BEDROOM FLAT / APARTMENT FOR RENT,"Ologede Estate, New Garage Ibadan Oyo",speeconnectpropertyng, 4JXSQ,False,False,False,1,1,2,400000,2023-08-06,2023-08-13 00:00:00,Oyo
A Room Self Contain,3 BEDROOM FLAT / APARTMENT FOR RENT,"Elere Junction, Apata Ibadan Oyo",teesmart-properties1, 3JXSQ,True,False,False,1,2,2,1200000,2023-08-06,2023-08-13 00:00:00,Oyo
3 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,best-idea-realty1, 9JXSP,True,True,True,2,2,3,400000,2023-08-06,2023-08-09 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Oshin Off Isefun Camp David Road, Ayobo Ipaja Lagos",franklin15, 8JXSP,True,True,False,4,4,5,6500000,2023-08-06,2023-08-11 00:00:00,Lagos
Newly Built Mini Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,glory-to-glory-property, 7JXSP,True,False,False,2,3,3,15000000,2023-08-06,2023-08-13 00:00:00,Lagos
2 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Mojisola Onikoyi Estate Ikoyi Lagos,glory-to-glory-property, 6JXSP,True,False,False,2,3,3,700000,2023-08-06,2023-08-13 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Green Leaf Estate Oluodo Ebute Ikorodu Lagos,speeconnectpropertyng, 5JXSP,False,False,False,2,2,3,800000,2023-08-06,2023-08-13 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Green Leaf Estate Oluodo Ebute Ikorodu Lagos,speeconnectpropertyng, 4JXSP,False,False,False,2,2,3,2500000,2023-08-06,2023-08-13 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,cwre-ltd, 9JXSN,False,True,False,3,3,4,4000000,2023-08-06,2023-08-11 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Salem Spar Road, Jakande Lekki Lagos",franklin15, 7JXSN,True,True,False,2,2,3,8000000,2023-08-06,2023-08-11 00:00:00,Lagos
2 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,best-idea-realty1, 6JXSN,True,False,False,4,4,5,6500000,2023-08-06,2023-08-09 00:00:00,Lagos
Spacious 3 Bedroom Penthouse,2 BEDROOM FLAT / APARTMENT FOR RENT,Osborne Foreshore Estate Ikoyi Lagos,franklin15, 5JXSN,True,True,False,4,4,5,4500000,2023-08-06,2023-08-11 00:00:00,Lagos
2 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Ado Ajah Lagos,mafik75-homes-ltd, 4JXSN,False,False,False,3,0,0,22000000,2023-08-06,2023-08-09 00:00:00,Lagos
4 Bedroom Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,jolaosotaiwoolusojiesv12345gmailcom, 3JXSN,False,False,False,3,3,4,1000000,2023-08-06,2023-08-13 00:00:00,Lagos
8 Units Of 4 Bedroom Semi Detached Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,"Orange Gate, Oluyole Estate Ibadan Oyo",jolaosotaiwoolusojiesv12345gmailcom, 0JXSN,True,False,False,3,3,4,500000,2023-08-06,2023-08-13 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Olorunda Akobo, Ojurin Ibadan Oyo",jolaosotaiwoolusojiesv12345gmailcom, 7JXSM,False,False,False,2,2,3,800000,2023-08-06,2023-08-13 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Akobo Ibadan Oyo,stone-tower-properties, 5JXSM,False,False,False,1,1,1,700000,2023-08-06,2023-08-13 00:00:00,Oyo
Newly Built 3 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"General, Yanbule Area Akobo Ibadan Oyo",cwre-ltd, 6JXSL,False,False,False,3,3,4,220000,2023-08-06,2023-08-11 00:00:00,Oyo
2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Felele Challenge Ibadan Oyo,best-idea-realty1, 2JXSL,True,False,False,5,5,6,7000000,2023-08-06,2023-08-09 00:00:00,Oyo
Room Self Contained,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,sabs-asset-limited, 1JXSL,False,False,False,3,3,3,25000000,2023-08-06,2023-08-09 00:00:00,Lagos
Spacious 3 Bedroom Apartment Plus Bq,5 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,ridwan-babalola, 8JXSK,True,False,False,3,3,4,2500000,2023-08-06,2023-08-06 00:00:00,Lagos
5 Bedroom Detached Duplex With Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Life Camp Abuja,naija-choice-property, 1JXNX,False,False,False,1,1,1,1500000,2023-08-06,2023-08-09 00:00:00,Abuja
Newly Built 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Akoto Estate, Elebu Off Akala Express, Ibadan Oyo",royalpropertykonsult, 8JXNW,False,False,False,5,5,6,3500000,2023-08-05,2023-08-09 00:00:00,Oyo
Newly Built 3 Bedroom Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,tos-property-services, 7JXNW,False,False,False,0,0,0,200000,2023-08-05,2023-08-09 00:00:00,Lagos
Serviced 2 Bedroom Flat,5 BEDROOM HOUSE FOR RENT,Ajah Lagos,ebuka-of-lagos-plc1, 5JXNW,False,False,False,3,3,4,5000000,2023-08-05,2023-08-11 00:00:00,Lagos
5 Bedroom Detached Duplex + Bq,COMMERCIAL PROPERTY FOR RENT,"Vi Extension, Victoria Island Lagos",joan-ama, 0JXSK,True,True,False,2,2,3,7000000,2023-08-05,2023-08-09 00:00:00,Lagos
Commercial Building,3 BEDROOM HOUSE FOR RENT,"Nicon Town, Ikate Lekki Lagos",ben-solomon, 3JXRW,True,False,False,0,0,0,8000000,2023-08-06,not updated,Lagos
Nicely Built 3 Bedroom Detached Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Ilasan Lekki Lagos,thykop-real-estate-management, 2JXRW,True,False,False,1,1,1,8000000,2023-08-06,2023-08-09 00:00:00,Lagos
4 Bedroom Terrace Duplex With Bq,COMMERCIAL PROPERTY FOR RENT,Awolowo Way Ikeja Lagos,ben-solomon, 9JXRV,True,False,False,0,0,0,30000000,2023-08-06,not updated,Lagos
Brand New Self Contained Room,1 BEDROOM FLAT / APARTMENT FOR RENT,Phase 1 Gbagada Lagos,unlock-real-estate, 5JXQG,True,True,True,4,4,5,700000,2023-08-06,2023-08-09 00:00:00,Lagos
Newly Built Plaza,COMMERCIAL PROPERTY FOR RENT,Ago Palace Okota Lagos,rentalhub_island, 4JXQG,False,False,False,4,0,0,25000000,2023-08-06,2023-08-09 00:00:00,Lagos
Sharp 2 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Ado Ajah Lagos,gudness-reality-ventures10, 2JXQG,True,False,False,2,3,3,5000000,2023-08-06,2023-08-09 00:00:00,Lagos
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Oba Oyekan Estate, Phase 1 Lekki Lagos",unlock-real-estate, 8JXRN,False,False,False,3,3,3,6500000,2023-08-06,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,"F01, Kubwa Abuja",unlock-real-estate, 4JXTF,True,True,False,5,5,6,2000000,2023-08-07,2023-08-09 00:00:00,Abuja
2 Bedroom Flat + Bq,2 BEDROOM FLAT / APARTMENT FOR RENT,"Oloje Area, Soka Ibadan Oyo",jilkson-investments-nig-ltd, 3JXTF,True,True,False,5,5,6,300000,2023-08-07,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,5 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,macbeals-integrated-services, 9JXTE,True,True,True,0,0,0,11500000,2023-08-07,2023-08-09 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,macbeals-integrated-services, 8JXTE,False,False,False,2,3,3,13000000,2023-08-07,not updated,Lagos
5 Bedroom Detached Duplex,COMMERCIAL PROPERTY FOR RENT,Akowonjo Alimosho Lagos,macbeals-integrated-services, 9JXTD,False,False,False,5,6,6,12000000,2023-08-07,2023-08-11 00:00:00,Lagos
Hotel Space,COMMERCIAL PROPERTY FOR RENT,Isolo Lagos,macbeals-integrated-services, 1JXQG,True,False,False,4,5,5,30000,2023-08-06,2023-08-09 00:00:00,Lagos
1600sqm Industrial Warehouse,2 BEDROOM FLAT / APARTMENT FOR RENT,F01 Kubwa Abuja,essential-properties, 0JXQG,False,False,False,1,0,0,1500000,2023-08-06,2023-08-09 00:00:00,Abuja
Newly Built 4 Units Of 2 Bedroom Flats,5 BEDROOM FLAT / APARTMENT FOR RENT,F01 Kubwa Abuja,rofama-homes-properties, 9JXQF,True,False,False,2,2,3,6000000,2023-08-05,2023-08-09 00:00:00,Abuja
5 Bedroom Detached Duplex + 1 Room Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,F01 Kubwa Kubwa Abuja,adedeji-properties, 2JXQF,False,False,False,3,0,0,4000000,2023-08-05,2023-08-13 00:00:00,Abuja
4 Bedroom Detached Duplex,1 BEDROOM FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,nikolight-property, 8JXRV,False,False,True,1,1,1,550000,2023-08-05,2023-08-09 00:00:00,Lagos
Lovely Self Contained Room,5 BEDROOM HOUSE FOR RENT,Ado Ajah Lagos,unlock-real-estate, 5JXRV,False,False,False,4,4,5,5000000,2023-08-06,2023-08-09 00:00:00,Lagos
5 Bedroom Detached Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,"Remlek Estate, Badore Ajah Lagos",mik-cobalt-consult, 2JXRV,False,False,True,2,2,3,1200000,2023-08-06,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Behind Dittop Filling Station, Akala Express Ibadan Oyo",grandview-integrated-link, 2JXNW,True,True,True,2,2,3,800000,2023-08-06,2023-08-11 00:00:00,Oyo
Room And Parlor Self Contained,1 BEDROOM HOUSE FOR RENT,Marcoly Igbogbo Ikorodu Lagos,hairways-resources-company-nigeria, 0JXNW,True,False,False,0,0,0,250000,2023-08-06,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Ababeji Odo Ona Kekere New Garage, Ibadan Oyo",156, 6JXNV,True,True,True,0,0,0,600000,2023-08-05,2023-08-09 00:00:00,Oyo
Newly Built 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"By Living Faith Church, Katampe Main Abuja",mrmideoseni-homes-properties, 8JXTD,False,False,False,1,1,1,3000000,2023-08-05,2023-08-09 00:00:00,Abuja
Serviced 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,mrmideoseni-homes-properties, 7JXTD,False,False,False,2,2,2,4000000,2023-08-05,2023-08-13 00:00:00,Lagos
5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR RENT,Ajah Lagos,mrmideoseni-homes-properties, 6JXTD,False,False,False,3,3,4,200000,2023-08-07,2023-08-09 00:00:00,Lagos
Shared Apartment,FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,hairways-resources-company-nigeria, 4JXTD,True,False,False,0,0,0,250000,2023-08-07,2023-08-12 00:00:00,Lagos
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Nasu Bodija Ibadan Oyo,fesgomar-integrated-services, 3JXTD,False,False,False,2,1,1,700000,2023-08-07,2023-08-12 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Basorun Ibadan Oyo,fesgomar-integrated-services, 0JXTD,False,False,False,3,3,3,1500000,2023-08-07,2023-08-12 00:00:00,Oyo
