title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦,date_posted,date_updated,state
4bedroom Detached Duplex With 2nos 2bedroom Flat,4 BEDROOM FLAT / APARTMENT FOR SALE,"Ajao Estate, Anthony Village Anthony Village Maryland Lagos",provident-homes-realtor, 9JYQJ,False,False,False,4,4,4,180000000,2023-08-12,,Lagos
Brand New 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR SALE,Chevron Conservation Chevron Lekki Lagos,vic-tobore-properties, 0JYQJ,True,False,False,4,5,5,75000000,2023-08-12,2023-08-12,Lagos
5bedroom Duplex & 2bedrm Bq On 300sqm@ Ogudu. 90m,5 BEDROOM HOUSE FOR SALE,Ogudu Ori Oke Ogudu Ogudu Lagos,pdan-property-lagos, 9JYQH,False,False,False,5,6,6,90000000,2023-08-12,2023-08-13,Lagos
4 Bedroom Fully Detached Duplex,4 BEDROOM HOUSE FOR SALE,Monastery Road Sangotedo Lagos,chrystal-abodes1, 7JYQH,True,False,False,4,4,5,400000000,2023-08-12,,Lagos
Tastefully Finished 5 Bedroom Fully Detached Duplex,5 BEDROOM HOUSE FOR SALE,"Along Airport Road, Lugbe Abuja",the-kings-real-estate-consultancy, 1JYQH,True,False,True,5,5,6,305000000,2023-08-12,,Abuja
Prime Warehouse For Sale,COMMERCIAL PROPERTY FOR SALE,"Agege Motor Road, By Mushin/ilupeju Abule Egba Lagos",the-kings-real-estate-consultancy, 0JYQH,False,False,False,0,0,0,3900000000,2023-08-12,,Lagos
Serviced Custom 4 Bed Detached Villa + Pool,4 BEDROOM HOUSE FOR SALE,Lekki Phase 1 Lekki Lagos,cwre-ltd, 6JYQG,False,True,False,4,4,5,280000000,2023-08-12,,Lagos
Relatively New 3 Bedroom For Sale,3 BEDROOM HOUSE FOR SALE,Issac John Jibowu Yaba Lagos,jaydee-properties, 4JYQG,False,False,False,3,3,4,40000000,2023-08-12,2023-08-13,Lagos
Newly Built 4 Bedroom Duplex With Bq In Ogba Ikeja,4 BEDROOM HOUSE FOR SALE,"Adekoya Estate Ogba. Opposite Zenith Bank, College Road Via Excellent Hotel Ifako Ogba Ogba Lagos",properties-station-limited, 3JYQG,True,True,False,4,4,5,137000000,2023-08-12,2023-08-12,Lagos
Furnished 5 Bedroom Detached House With 2 Bqs,5 BEDROOM HOUSE FOR SALE,Lekki Phase 1 Lekki Lagos,cwre-ltd, 0JYQG,False,False,True,5,5,6,480000000,2023-08-12,,Lagos
All Rooms Ensuite 4 Bed Semi Detached Duplex+bq,4 BEDROOM HOUSE FOR SALE,Agungi Lekki Lagos,itj-realtor, 8JYQF,True,False,True,4,5,5,130000000,2023-08-12,,Lagos
Exquisite 5bed Detached Edifice+ Bq & Pool,5 BEDROOM HOUSE FOR SALE,Igbo Efon Lekki Lagos,itj-realtor, 5JYQF,True,False,True,5,6,6,250000000,2023-08-12,,Lagos
Exotic 6 Bed Fully Detached Duplex+open Roofterrace,6 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,itj-realtor, 3JYQF,True,True,True,6,7,7,270000000,2023-08-12,,Lagos
All Rooms Ensuite 4 Bed Detached Duplex+ Bq & Pool,4 BEDROOM HOUSE FOR SALE,Ikoyi Lagos,itj-realtor, 2JYQF,True,True,True,4,5,5,450000000,2023-08-12,,Lagos
Magnificent 6 Bed Detached Edifice+ 2 Bq,6 BEDROOM HOUSE FOR SALE,Lekki Phase 1 Lekki Lagos,itj-realtor, 1JYQF,True,True,True,6,7,7,270000000,2023-08-12,,Lagos
Tastefully Built 4bedroom Fully Detached Duplex,4 BEDROOM HOUSE FOR SALE,Abijo Ajah Lagos,ti-properties, 1JYQE,True,False,False,4,5,5,70000000,2023-08-12,,Lagos
5 Bedrooms Fully Detached Duplex,5 BEDROOM HOUSE FOR SALE,Scheme 1 Estate Oko Oba Agege Lagos,charlow-properties, 0JYQE,False,False,False,5,5,6,78000000,2023-08-12,2023-08-12,Lagos
Urbane 5 Bedroom Fully Detached Duplex Swimming Pool,5 BEDROOM HOUSE FOR SALE,Osapa London Lekki Lagos,sunday-bassey, 8JYQD,True,True,False,5,5,6,400000000,2023-08-12,,Lagos
Amazing Offer For A 4bed Semi Detached Duplex+bq,4 BEDROOM HOUSE FOR SALE,Orchid Chevron Lekki Lagos,itj-realtor, 7JYQD,True,True,True,4,5,5,65000000,2023-08-12,,Lagos
Spacious 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR SALE,Orchid Lekki Lagos Lekki Phase 2 Lekki Lagos,kalos-properties, 6JYQD,False,False,False,4,4,5,75000000,2023-08-12,2023-08-12,Lagos
3 Bedroom Terraced Bungalow,3 BEDROOM HOUSE FOR SALE,Orchid Road Chevron Lekki Lagos,abimbola-dada, 5JYQD,False,False,False,3,3,4,35000000,2023-08-12,,Lagos
Luxury 5 Bedroom Home For Sale,5 BEDROOM HOUSE FOR SALE,Lekki County Ikota Lekki Lagos,kalos-properties, 4JYQD,True,False,False,5,5,6,250000000,2023-08-12,2023-08-12,Lagos
Luxury 5 Bedroom Detached Home,5 BEDROOM HOUSE FOR SALE,Royal Garden Estate Ajiwe Ajah Lagos,kalos-properties, 3JYQD,True,False,False,5,5,6,350000000,2023-08-12,2023-08-12,Lagos
Fully Serviced 4bed Detached Duplex+pool,4 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,itj-realtor, 2JYQD,True,True,True,4,5,5,165000000,2023-08-12,,Lagos
All Rooms Ensuite 4 Bed Semi Detached Duplex+pool,4 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,itj-realtor, 1JYQD,True,True,True,4,5,5,130000000,2023-08-12,,Lagos
Exotic 4 Bed Detached Duplex+bq & Pool,4 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,itj-realtor, 0JYQD,True,False,True,4,5,5,180000000,2023-08-12,,Lagos
All Rooms Ensuite 4 Bed Semi Detached Duplex+bq & Pool,4 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,itj-realtor, 6JYQC,True,False,True,4,5,5,160000000,2023-08-12,,Lagos
Magnificent 6 Bed Terraced Duplexes+bq & Pool,6 BEDROOM HOUSE FOR SALE,Banana Island Ikoyi Lagos,itj-realtor, 5JYQC,True,True,True,6,7,7,800000000,2023-08-12,,Lagos
Serviced 5 Bed Detached Duplex+ Bq &pool,5 BEDROOM HOUSE FOR SALE,Lekki Phase 1 Lekki Lagos,itj-realtor, 4JYQC,True,True,True,5,6,6,280000000,2023-08-12,,Lagos
Newly Built 4 Bedrooms Terrace Duplex Gbagada 120m,4 BEDROOM HOUSE FOR SALE,Ilawe Estate Ifako Gbagada Ifako Gbagada Gbagada Lagos,authority-concept, 3JYQC,True,False,False,4,4,4,12000000,2023-08-12,2023-08-12,Lagos
Fully Seeviced 4 Bed Semi Detached Duplex,4 BEDROOM HOUSE FOR SALE,Orchid Chevron Lekki Lagos,itj-realtor, 1JYQC,True,True,True,4,5,5,65000000,2023-08-12,,Lagos
Brand New 3 Bedroom Apartment In A Gated Estate,3 BEDROOM FLAT / APARTMENT FOR SALE,Lekki Phase 1 Lekki Lagos,cwre-ltd, 6JYQB,True,False,False,3,3,4,250000000,2023-08-12,,Lagos
Fully Serviced 2 Bed Mansionnett+gym & Pool,2 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,itj-realtor, 4JYQB,True,True,True,2,3,3,150000000,2023-08-12,,Lagos
Exquisite 4bed Semi Detached Duplex+bq,4 BEDROOM HOUSE FOR SALE,Oniru Victoria Island Lagos,itj-realtor, 1JYQB,True,False,True,4,5,5,200000000,2023-08-12,,Lagos
Luxury 5bed Detached Duplex+bq Cinema & Pool,5 BEDROOM HOUSE FOR SALE,Oniru Victoria Island Lagos,itj-realtor, 8JYQA,True,False,True,5,6,6,450000000,2023-08-12,,Lagos
Exquisite 3bed Apartments+gym & Pool In Ikoyi,3 BEDROOM HOUSE FOR SALE,Ikoyi Lagos,itj-realtor, 4JYQA,True,True,True,3,4,4,670000000,2023-08-12,,Lagos
Exotic 2 Bed Mansionnett+bq Gym & Pool,2 BEDROOM HOUSE FOR SALE,Ikoyi Lagos,itj-realtor, 8JYPZ,True,True,True,2,3,3,470000000,2023-08-12,,Lagos
Sleek And Beautiful 4 Bedroom Maisonette,4 BEDROOM HOUSE FOR SALE,Lekki Phase 1 Lekki Lagos,mclaw-realtors, 6JYPZ,True,False,False,4,0,0,200000000,2023-08-12,,Lagos
Premium Quality 1 Bed Apartment In Ikoyi,1 BEDROOM HOUSE FOR SALE,Ikoyi Lagos,itj-realtor, 5JYPZ,True,True,True,1,2,2,270000000,2023-08-12,,Lagos
Luxury 4 Bedroom Smart Mansionnett+ Bq,4 BEDROOM HOUSE FOR SALE,Ikoyi Lagos,itj-realtor, 0JYPZ,True,True,True,4,5,5,500000000,2023-08-12,,Lagos
5 Bedroom Semi Detached Duplex With Bq Swimming Pool,5 BEDROOM HOUSE FOR SALE,Osapa London Lekki Lagos,sunday-bassey, 6JYPY,True,True,False,5,5,6,280000000,2023-08-12,,Lagos
5 Bedroom Fully Detached Duplex With Swimming Pool,5 BEDROOM HOUSE FOR SALE,Osapa London Lekki Lagos,sunday-bassey, 4JYPY,True,True,False,5,5,6,260000000,2023-08-12,,Lagos
Lovely 3 Bedrm Flat + Bq + S/pool + Amenites,3 BEDROOM FLAT / APARTMENT FOR SALE,"Off Palace Way, Oniru Victoria Island, Lagos Oniru Victoria Island Lagos",first-homes1, 2JYPY,False,False,False,3,4,4,120000000,2023-08-12,2023-08-12,Lagos
Spacious 4 Bedroom Terrace Duplex With A Bq At Gudu,4 BEDROOM HOUSE FOR SALE,Gaduwa Abuja,zoey-properties1, 0JYPY,False,False,False,4,4,5,80000000,2023-08-12,,Abuja
5 Bedroom Fully Detached Duplex With Bq Swimming Pool,5 BEDROOM HOUSE FOR SALE,Osapa London Lekki Lagos,sunday-bassey, 8JYPX,True,True,False,5,5,6,390000000,2023-08-12,,Lagos
Furnished 3 Bedroom Apartment With Elevator For Sale,3 BEDROOM FLAT / APARTMENT FOR SALE,Kaura (games Village) Abuja,zoey-properties1, 7JYPX,True,False,True,3,3,4,75000000,2023-08-12,,Abuja
Plots Of Land 3 Mins Drive From Epe Roundabout,LAND FOR SALE,"Ketu, Epe,3minutes Drive From Epe Roundabout/bewaji Gardens Epe Road Epe Lagos",ojr, 6JYPX,False,False,False,0,0,0,3000000,2023-08-12,2023-08-13,Lagos
Newly Built 4 Bedroom Apartment For Sale,4 BEDROOM FLAT / APARTMENT FOR SALE,Jahi Abuja,zoey-properties1, 3JYPX,True,False,False,4,4,5,100000000,2023-08-12,,Abuja
Newly Built 4 Bedrooms Detached Duplex,4 BEDROOM HOUSE FOR SALE,Ologolo Lekki Lagos,christian-onichakwe, 1JYPX,True,False,False,4,4,5,170000000,2023-08-12,2023-08-12,Lagos
Newly Built 1 Bedroom Apartment With Pool,1 BEDROOM FLAT / APARTMENT FOR SALE,Lekki Phase 1 Lekki Lagos,cwre-ltd, 8JYPW,True,False,False,1,1,2,80000000,2023-08-12,,Lagos
Exquisite 5 Bedroom Water Front Semi Detached House,5 BEDROOM HOUSE FOR SALE,Ikoyi Lagos,gracealtar-homes1, 1JYPE,False,False,False,5,5,6,360000000,2023-08-12,,Lagos
"Brand New 4 Bedroom Terrace Duplex With Bq, 24hrs Power",4 BEDROOM HOUSE FOR SALE,Close To Nike Art Gallery Ikate Lekki Lagos,grandporchhomes, 0JYPE,True,True,False,4,4,5,140000000,2023-08-12,,Lagos
Luxury 3 Bedroom Apartment For Sale,3 BEDROOM FLAT / APARTMENT FOR SALE,Ikoyi Lagos,sunday-bassey, 9JYPD,True,True,False,3,3,4,265000000,2023-08-12,,Lagos
4 Bedroom Duplex For Sale At Chevron Lekki Lagos,HOUSE FOR SALE,Chevron Lekki Chevron Lekki Lagos,jilkson-investments-nig-ltd, 7JYPD,False,False,False,0,0,0,70000000,2023-08-12,,Lagos
A Wing Block Of 4 Units Of Flats,3 BEDROOM HOUSE FOR SALE,At Olugbo Estate Along Akowonjo Shasha Road Akowonjo Alimosho Lagos,gods-gift-properties-and-investment-a-subsidiary-of-douglas-ifada-associates, 6JYPD,False,False,False,3,3,4,100000000,2023-08-12,,Lagos
"A Commercial Bungalow With Land Behind On 1,236sqm",LAND FOR SALE,"Akowonjo Roundabout, Santos Layout By 2nd Roundabout, Akowonjo Alimosho Lagos",gods-gift-properties-and-investment-a-subsidiary-of-douglas-ifada-associates, 5JYPD,False,False,False,0,0,0,250000000,2023-08-12,,Lagos
Luxury 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR SALE,Banana Island Ikoyi Lagos,rosemond-hills-limited, 9JYPC,True,False,False,3,4,4,265000000,2023-08-12,,Lagos
5 Bed Duplex At Obawole For Sale 75m Net,5 BEDROOM HOUSE FOR SALE,Obawole Ogba Ifako Ifako Ogba Ogba Lagos,favour-properties-group, 7JYPB,False,False,False,5,0,0,75000000,2023-08-12,2023-08-12,Lagos
A Bare Land Of One And A Half Plots Of Land,LAND FOR SALE,Agboyi Estate Alapere Kosofe Ikosi Lagos,kingdomfirmproperties, 3JYNZ,False,False,False,0,0,0,35000000,2023-08-12,,Lagos
One Acre Of Land For Sale At New Garage Ibadan,LAND FOR SALE,New Garage Ibadan Akala Express Ibadan Oyo,john-seyi, 0JYNZ,False,False,False,0,0,0,580000000,2023-08-12,2023-08-12,Oyo
Affordable Land In Abuja,LAND FOR SALE,"Behind Apo Resettlement, Hilltop Apo, Abuja* Apo Abuja",bunmi-awoyemi, 8JYNY,False,False,False,0,0,0,7000000,2023-08-12,2023-08-12,Abuja
Affordable Land In Mojoda Epe,LAND FOR SALE,"# Mojoda, Epe Epe Lagos",bunmi-awoyemi, 4JYNY,False,False,False,0,0,0,1200000,2023-08-12,2023-08-12,Lagos
4 Bedroom Bungalow On 2 Plots,4 BEDROOM HOUSE FOR SALE,Inside Adewole Mandate Estate Ilorin Kwara,bunmi-awoyemi, 6JYNX,True,True,True,4,5,5,50000000,2023-08-12,2023-08-12,Kwara
5 Bedrooms Fully Detached House In Omole Phase 1,5 BEDROOM HOUSE FOR SALE,Estate Omole Phase 1 Ojodu Lagos,awobifa, 9JYNW,True,False,False,5,5,6,150000000,2023-08-12,,Lagos
Standard 4 Bedroom,4 BEDROOM HOUSE FOR SALE,Federal Housing Authority Lugbe Abuja,royalrealtors, 7JYNW,False,False,False,4,4,5,35000000,2023-08-12,2023-08-12,Abuja
New 3 Bedrooms Flat Ensuit,3 BEDROOM HOUSE FOR SALE,Mabushi By Nicon Mabushi Abuja,citymate-integrated, 6JYNW,True,False,False,3,4,4,55000000,2023-08-12,2023-08-12,Abuja
3 Bedroom Flat With Bq For Sale At Wuye.,3 BEDROOM HOUSE FOR SALE,Wuye Wuye Abuja,mandels-properties-and-luxury-homes, 9JYNV,False,False,False,3,4,4,70000000,2023-08-12,,Abuja
"3 Bedroom Terrace All Rooms Ensuite, 2 Sitting Areas",3 BEDROOM HOUSE FOR SALE,Mende Villa Estate Maryland Ikeja Lagos,awobifa, 8JYNV,True,False,False,3,3,4,100000000,2023-08-12,,Lagos
"3 Bedroom Terrace All Rooms Ensuite, 2 Sitting Areas",3 BEDROOM HOUSE FOR SALE,Mende Villa Estate Maryland Ikeja Lagos,awobifa, 7JYNV,True,False,False,3,3,4,100000000,2023-08-12,,Lagos
855 Sqm Of Land,LAND FOR SALE,Ologuneru Eleyele Ibadan Oyo,stone-tower-properties, 3JYNV,False,False,False,0,0,0,13000000,2023-08-12,2023-08-13,Oyo
A Storey Building,FLAT / APARTMENT FOR SALE,Ologuneru Eleyele Ibadan Oyo,stone-tower-properties, 1JYNV,False,False,False,0,0,0,35000000,2023-08-12,2023-08-13,Oyo
Uxury Executive And Spacious 3brm Flat All En Suite,3 BEDROOM HOUSE FOR SALE,Ebute Metta Yaba Lagos,aenispropertiesandarchitecture, 6JYNU,False,False,False,3,3,4,65000000,2023-08-12,2023-08-12,Lagos
Newly Built 3units 4bed Terrace Duplex Self Compound,4 BEDROOM HOUSE FOR SALE,Magodo Gra Phase 2 Kosofe Ikosi Lagos,aenispropertiesandarchitecture, 4JYNU,True,False,False,4,4,5,100000000,2023-08-12,2023-08-12,Lagos
A Bungalow On Sholanke Street Akoka Yaba,HOUSE FOR SALE,Akoka Yaba Lagos,aenispropertiesandarchitecture, 2JYNU,False,False,False,0,0,0,60000000,2023-08-12,,Lagos
"Newly 4 Bedroom Semi Detached, All Ensuite",4 BEDROOM HOUSE FOR SALE,Shonibare Estate Maryland Lagos,aenispropertiesandarchitecture, 7JYNT,True,False,False,4,4,5,270000000,2023-08-12,2023-08-12,Lagos
A Half Plot Of Land,LAND FOR SALE,Shalom Estate Idi Ope Akala Express Ibadan Oyo,kenny-map-house-and-properties, 1JYNT,False,False,False,0,0,0,2500000,2023-08-12,,Oyo
Buy And Build Land In Port Harcourt,LAND FOR SALE,Ikwerre Rivers,onuegbu-owhorchukwu1, 0JYNT,False,False,False,0,0,0,4000000,2023-08-12,2023-08-13,Rivers
6 Bedroom Fully Detached House For Sale,6 BEDROOM HOUSE FOR SALE,Banana Island Ikoyi Lagos,franklin15, 8JYNS,True,True,False,6,6,7,950000000,2023-08-12,2023-08-12,Lagos
A Standard Plot Of Land,LAND FOR SALE,Shalom Estate Idi Ope Akala Express Ibadan Oyo,kenny-map-house-and-properties, 6JYNS,False,False,False,0,0,0,6000000,2023-08-12,,Oyo
Epe Garden Waterfront Estate,LAND FOR SALE,Fowosheje Community Epe Road Epe Lagos,chisom-chiejina, 0JYNS,False,True,False,0,0,0,4500000,2023-08-12,,Lagos
Coral Bay Estate Epe,LAND FOR SALE,Ketu Epe Epe Road Epe Lagos,chisom-chiejina, 8JYNR,False,False,False,0,0,0,4500000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Carlton Gate Estate Chevron Lekki Lagos,chisom-chiejina, 5JYNR,False,True,False,0,0,0,350000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Carlton Gate Estate Chevron Lekki Lagos,chisom-chiejina, 3JYNR,False,False,False,0,0,0,300000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Carlton Gate Estate Chevron Lekki Lagos,chisom-chiejina, 2JYNR,False,False,False,0,0,0,295000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Carlton Gate Estate Chevron Lekki Lagos,chisom-chiejina, 1JYNR,False,False,False,0,0,0,250000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Carlton Gate Estate Chevron Lekki Lagos,chisom-chiejina, 0JYNR,False,True,False,0,0,0,220000000,2023-08-12,,Lagos
Waterfront Corner Piece,LAND FOR SALE,Pinnock Beach Estate Jakande Lekki Lagos,chisom-chiejina, 8JYNQ,False,True,False,0,0,0,980000000,2023-08-12,,Lagos
Waterfront,LAND FOR SALE,Pinnock Beach Estate Jakande Lekki Lagos,chisom-chiejina, 7JYNQ,False,True,False,0,0,0,500000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,"Royal Pine Estate, Orchid Road Lekki Phase 2 Lekki Lagos",chisom-chiejina, 5JYNQ,False,False,False,0,0,0,105000000,2023-08-12,,Lagos
Royal Pine Estate,LAND FOR SALE,Orchid Road 2bd Toll Gate Lekki Phase 2 Lekki Lagos,chisom-chiejina, 4JYNQ,False,False,False,0,0,0,105000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Atlantic Nominee Estate Off Lekki Epe Expressway Ajah Lagos,chisom-chiejina, 2JYNQ,False,False,False,0,0,0,65000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Atlantic Nominee Estate Off Lekki Epe Expressway Ajah Lagos,chisom-chiejina, 1JYNQ,False,False,False,0,0,0,130000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Lekki County Megamound Estate Ikota Lekki Lagos,chisom-chiejina, 0JYNQ,False,False,False,0,0,0,185000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Lekki County Megamound Estate Ikota Lekki Lagos,chisom-chiejina, 9JYNP,False,False,False,0,0,0,150000000,2023-08-12,,Lagos
Dry Land,LAND FOR SALE,Lekki County Megamound Estate Ikota Lekki Lagos,chisom-chiejina, 8JYNP,False,False,False,0,0,0,95000000,2023-08-12,,Lagos
Waterfront,LAND FOR SALE,Lekki County Megamound Estate Ikota Lekki Lagos,chisom-chiejina, 7JYNP,False,False,False,0,0,0,90000000,2023-08-12,,Lagos
Waterfront,LAND FOR SALE,Lekki County Ikota Lekki Lagos,chisom-chiejina, 5JYNP,False,False,False,0,0,0,90000000,2023-08-12,,Lagos
Megamound Estate,LAND FOR SALE,Lekki County Ikota Lekki Lagos,chisom-chiejina, 4JYNP,False,False,False,0,0,0,105000000,2023-08-12,,Lagos
Corner Piece,LAND FOR SALE,Lekki County Megamound Estate Ikota Lekki Lagos,chisom-chiejina, 3JYNP,False,False,False,0,0,0,90000000,2023-08-12,,Lagos
Waterfront Land For Sale,LAND FOR SALE,Lekki County Ikota Lekki Lagos,chisom-chiejina, 2JYNP,False,False,False,0,0,0,70000000,2023-08-12,,Lagos
Waterfront Land In Megamound Estate,LAND FOR SALE,Megamound Lekki County Ikota Lekki Lagos,chisom-chiejina, 1JYNP,False,False,False,0,0,0,70000000,2023-08-12,,Lagos
Luxury 5bedroom Detached Duplex For Sale,5 BEDROOM HOUSE FOR SALE,Orchid Road Lekki Phase 2 Lekki Lagos,chisom-chiejina, 0JYNP,True,True,False,5,5,6,265000000,2023-08-12,,Lagos
"Luxury, Five Bedroom, Detached, Duplex For Sale",5 BEDROOM HOUSE FOR SALE,Ajiwe Ajah Lagos,chisom-chiejina, 9JYNN,False,True,False,5,5,6,220000000,2023-08-12,,Lagos
Luxury Built 5beds+bq!!,5 BEDROOM HOUSE FOR SALE,Lekki Phase 1 Lekki Lagos,dollyrealty, 8JYNN,True,False,False,5,6,6,550000000,2023-08-12,2023-08-13,Lagos
500 Plots Of Land On Distress,LAND FOR SALE,Rukpokwu Aluu Road Port Harcourt Rivers,aitoproperties, 6JYNN,False,False,False,0,0,0,1600000,2023-08-12,,Rivers
Luxury Built 5beds+2rooms Bq!!!,5 BEDROOM HOUSE FOR SALE,Osapa London Lekki Lagos,dollyrealty, 5JYNN,True,False,False,5,6,6,500000000,2023-08-12,2023-08-12,Lagos
Distress Sale 2bedroom Terrace Bungalow House,2 BEDROOM HOUSE FOR SALE,Jedo Estate Lugbe Lugbe Abuja,goldmind-global-homes-nig-ltd, 4JYNN,False,False,False,2,2,2,10000000,2023-08-12,,Abuja
4bedroom Semidetached Bungalow House,4 BEDROOM HOUSE FOR SALE,Galadimawa District. Lavista Court Estate. Galadinmawa Abuja,goldmind-global-homes-nig-ltd, 2JYNN,False,False,False,4,4,4,28000000,2023-08-12,,Abuja
"4bedroom Dpc Level Semidetached Duplex,",4 BEDROOM HOUSE FOR SALE,Galadimawa. Standard Estate Galadinmawa Abuja,goldmind-global-homes-nig-ltd, 9JYNM,False,False,False,4,4,4,10000000,2023-08-12,,Abuja
Uncompleted 5 Duplex With 2 Room And Parlour Self Con,7 BEDROOM HOUSE FOR SALE,"G.r.a. Extension Ibara, Abeokuta. Ogun State. Abeokuta Ogun",alnelly-construction, 8JYNM,True,False,False,7,7,8,25000000,2023-08-12,2023-08-13,Ogun
A Six Bedroom Duplex With Two Room Boys Quarters,10 BEDROOM HOUSE FOR SALE,"Goshen Estate, Asero Abeokuta. Asero Abeokuta Ogun",alnelly-construction, 7JYNM,False,False,True,10,10,10,40000000,2023-08-12,2023-08-13,Ogun
A Dpc Level To Build 2 Semidetached Duplex,6 BEDROOM HOUSE FOR SALE,"Standard Estate, Galadimawa Galadinmawa Abuja",goldmind-global-homes-nig-ltd, 6JYNM,False,False,False,6,6,6,14000000,2023-08-12,,Abuja
4 Bedrooms Terraced Duplex,4 BEDROOM HOUSE FOR SALE,Ifako Ifako Gbagada Gbagada Lagos,kingdomfirmproperties, 4JYNM,True,False,False,4,4,5,120000000,2023-08-12,,Lagos
Standard Six Plots Of Land,LAND FOR SALE,"Erigo Ogbogbo, Ijebu North East Ijebu North Ijebu Ogun",alnelly-construction, 3JYNM,False,False,False,0,0,0,3000000,2023-08-12,2023-08-13,Ogun
Newly Built 4bedroom Fully Detach Duplex House,4 BEDROOM HOUSE FOR SALE,Gwarinpa Extension Karsana. Abuja Nigeria. Gwarinpa Abuja,goldmind-global-homes-nig-ltd, 2JYNM,True,False,False,4,4,4,55000000,2023-08-12,,Abuja
Newly Built 5bedroom Fully Detach Duplex House,5 BEDROOM HOUSE FOR SALE,Life Camp. Abuja Nigeria. Life Camp Abuja,goldmind-global-homes-nig-ltd, 0JYNM,False,False,False,5,5,5,180000000,2023-08-12,,Abuja
3 Bedrooms Bungalow With 3 Bqs,6 BEDROOM HOUSE FOR SALE,Life Camp Abuja,sylvanus-agu, 9JYNL,True,False,False,6,6,7,85000000,2023-08-12,,Abuja
4bedroom Fully Detach Bungalow Carcas House,4 BEDROOM HOUSE FOR SALE,Life Camp. Abuja Nigeria. Life Camp Abuja,cwre-ltd, 8JYNL,False,False,False,4,4,4,35000000,2023-08-12,,Abuja
3bed On 730sqm Land Cofo Maplewood Estate,3 BEDROOM HOUSE FOR SALE,Maplewood Estate Oko Oba Agege Lagos,sylvanus-agu, 7JYNL,False,True,False,2,2,3,60000000,2023-08-12,,Lagos
5bed Detached+bq!!!,5 BEDROOM HOUSE FOR SALE,"Ikate Elegushi, Ikate Lekki Lagos",essential-property1, 4JYNJ,False,False,False,4,4,5,800000000,2023-08-11,2023-08-12,Lagos
5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR SALE,Ikota Lekki Lagos,futurehomesproperties, 2JYDU,False,False,False,3,4,4,260000000,2023-08-09,2023-08-12,Lagos
5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR SALE,"Megamound, Lekky County Homes Ikota Lekki Lagos",doviziano-properties-ltd, 8JYDT,True,False,False,5,5,5,300000000,2023-08-09,2023-08-12,Lagos
5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR SALE,Ajah Lagos,joan-ama, 5JYDT,True,True,False,4,4,5,225000000,2023-08-09,2023-08-12,Lagos
Serviced 4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR SALE,Vgc Lekki Lagos,chrystal-abodes1, 7JYLK,False,False,False,5,0,0,80000000,2023-08-11,2023-08-12,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR SALE,Ikate Lekki Lagos,chrystal-abodes1, 9JYLJ,False,False,False,4,0,0,90000000,2023-08-11,2023-08-12,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR SALE,Ikota Lekki Lagos,chrystal-abodes1, 8JYLJ,False,False,False,4,0,0,75000000,2023-08-11,2023-08-12,Lagos
6 Bedroom Detached Duplex With Bq,6 BEDROOM HOUSE FOR SALE,Off Akala Express Way Ibadan Oyo,grandporchhomes, 1JYEL,False,False,True,6,6,6,75000000,2023-08-09,2023-08-12,Oyo
Spacious 2 Bedroom Flat,2 BEDROOM HOUSE FOR SALE,Behind Ozone Cinema Sabo Yaba Lagos,grandporchhomes, 0JYEK,False,False,False,2,2,3,35000000,2023-08-09,2023-08-12,Lagos
Land Measuring 465sqm,LAND FOR SALE,Ipo/omagwa Ikwerre Port Harcourt Rivers,grandporchhomes, 5JYEH,False,False,False,0,0,0,950000,2023-08-09,2023-08-12,Rivers
Office Complex,COMMERCIAL PROPERTY FOR SALE,"Opp Capital Kitchen, Near Richbam Akala Express Ibadan Oyo",urcheberry, 2JYEH,False,False,True,0,1,1,1500000,2023-08-09,2023-08-12,Oyo
