title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦,date_posted,date_updated,state,type
Room And Parlor Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Ojuirin Akobo Ibadan Oyo,evergreen, 7JWQE,False,False,False,1,1,1,160000,2023-07-30,2023-08-13,Oyo,rent
3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,New Bodija Ibadan Oyo,evergreen, 3JWQE,False,False,False,3,3,4,1500000,2023-07-30,2023-08-13,Oyo,rent
1 Bedroom In A Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Scheme 2 Ajah Lagos,layoramb-ventures, 2JWQD,False,False,False,1,1,1,500000,2023-07-30,2023-08-13,Lagos,rent
Decent 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Awolowo Way Ikeja Lagos,essential-properties, 6JWQA,False,False,False,3,0,0,1500000,2023-07-30,2023-08-13,Lagos,rent
Lovely 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Awolowo Way Ikeja Lagos,essential-properties, 5JWQA,False,False,False,2,0,0,1300000,2023-07-30,2023-08-13,Lagos,rent
Lovely Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,essential-properties, 1JWQA,False,False,False,1,0,0,500000,2023-07-29,2023-08-13,Lagos,rent
Lovely Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Oregun Ikeja Lagos,essential-properties, 9JWPZ,False,False,False,1,0,0,600000,2023-07-29,2023-08-13,Lagos,rent
Decent Office Space,1 BEDROOM COMMERCIAL PROPERTY FOR RENT,Allen Avenue Ikeja Lagos,essential-properties, 6JWPZ,False,False,False,1,0,0,800000,2023-07-29,2023-08-13,Lagos,rent
Decent Office Space,1 BEDROOM COMMERCIAL PROPERTY FOR RENT,Allen Avenue Ikeja Lagos,essential-properties, 3JWPZ,False,False,False,1,0,0,600000,2023-07-29,2023-08-13,Lagos,rent
Office Space,1 BEDROOM COMMERCIAL PROPERTY FOR RENT,Alausa Ikeja Lagos,essential-properties, 2JWPZ,False,False,False,1,0,0,800000,2023-07-29,2023-08-13,Lagos,rent
Lovely Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Oregun Ikeja Lagos,essential-properties, 9JWPY,False,False,False,1,0,0,700000,2023-07-29,2023-08-13,Lagos,rent
Luxury 5 Bedroom Duplex,5 BEDROOM HOUSE FOR RENT,Aerodrome Gra Samonda Ibadan Oyo,pecons-realtors, 4JWPW,True,False,False,5,5,6,5500000,2023-07-29,2023-08-13,Oyo,rent
3 Bedroom Terraced Duplex,3 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,apartmentguys, 9JWPV,False,False,False,3,3,4,3500000,2023-07-29,2023-08-13,Lagos,rent
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,apartmentguys, 3JWPV,False,False,False,2,2,2,2300000,2023-07-29,2023-08-13,Lagos,rent
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Idado Lekki Lagos,ukato-mercy, 0JWPU,True,False,False,5,6,6,6000000,2023-07-29,2023-08-13,Lagos,rent
Decent Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,a-properties, 8JWPT,False,True,True,1,2,2,850000,2023-07-29,2023-08-13,Lagos,rent
Standard Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,a-properties, 6JWPT,True,True,True,1,1,1,750000,2023-07-29,2023-08-13,Lagos,rent
Newly Renovated 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,ukato-mercy, 5JWPT,True,True,False,2,3,3,2500000,2023-07-29,2023-08-13,Lagos,rent
New 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Agungi Lekki Lagos,ukato-mercy, 1JWPT,True,True,False,4,5,5,6500000,2023-07-29,2023-08-13,Lagos,rent
Brand New 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Idado Lekki Lagos,ukato-mercy, 0JWPT,True,True,False,3,4,4,3500000,2023-07-29,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,ukato-mercy, 8JWPS,True,True,False,2,3,3,2500000,2023-07-29,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,ukato-mercy, 4JWPS,True,True,False,2,3,3,2500000,2023-07-29,2023-08-13,Lagos,rent
Executive 3 Bedroom Semi Detached Duplex,3 BEDROOM HOUSE FOR RENT,"Citiview Warewa, Arepo Ogun",tesambel-properties1, 9JWPR,True,False,True,3,3,4,2000000,2023-07-29,2023-08-13,Ogun,rent
5 Bedroom Terrace Duplex,5 BEDROOM COMMERCIAL PROPERTY FOR RENT,Opebi Ikeja Lagos,thykop-real-estate-management, 8JWHN,False,False,False,1,1,1,15000000,2023-07-27,2023-08-13,Lagos,rent
Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,essential-property1, 2JWHM,False,False,False,4,4,4,1300000,2023-07-27,2023-08-13,Lagos,rent
4 Bedroom Terrace Duplex,4 BEDROOM COMMERCIAL PROPERTY FOR RENT,Opebi Ikeja Lagos,pcl-homes, 0JWHM,True,True,False,1,1,2,15000000,2023-07-27,2023-08-13,Lagos,rent
Room And Parlor Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,"33 Off Oregun, Ikeja Lagos",essential-property1, 7JWPH,False,False,False,0,1,1,600000,2023-07-29,2023-08-13,Lagos,rent
Spacious Room Self Contain,FLAT / APARTMENT FOR RENT,"New Road, Igbo Efon Lekki Lagos",thefortress-properties, 1JWPH,False,False,False,1,1,1,700000,2023-07-29,2023-08-13,Lagos,rent
Brand New Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,thefortress-properties, 8JWPG,False,False,False,1,1,1,900000,2023-07-29,2023-08-13,Lagos,rent
1 Bedroom In A Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"13 Off Allen Avenue, Ikeja Lagos",essential-property1, 7JWPG,False,False,False,1,1,1,800000,2023-07-29,2023-08-13,Lagos,rent
Ocean View 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Awolowo Way Ikeja Lagos,essential-properties, 7JWPD,False,False,False,0,1,0,20000000,2023-07-29,2023-08-13,Lagos,rent
Corner Piece Bungalow,COMMERCIAL PROPERTY FOR RENT,Alausa Ikeja Lagos,essential-properties, 2JWPD,False,False,False,1,0,0,30000,2023-07-29,2023-08-13,Lagos,rent
4 Bedroom Duplex,HOUSE FOR RENT,Agodi Ibadan Oyo,grandview-integrated-link, 0JWHJ,True,False,False,2,2,2,500000,2023-07-27,2023-08-13,Oyo,rent
4 Bedroom Penthouse,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,salami-oluwaseun, 5JWHG,False,False,False,0,0,0,1500000,2023-07-27,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,salami-oluwaseun, 0JWHG,False,False,False,2,2,3,3000000,2023-07-27,2023-08-13,Oyo,rent
3 Bedroom Flat+ Bq,4 BEDROOM HOUSE FOR RENT,Alagomeji Yaba Lagos,fesgomar-integrated-services, 7JWNH,False,False,False,0,0,0,600000,2023-07-29,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 2 Kosofe Ikosi Lagos,misojeun-nutin, 2JWHD,False,False,False,1,1,1,350000,2023-07-27,2023-08-13,Lagos,rent
Serviced Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",mo-global-ventures, 5JWNG,False,False,False,0,0,1,2000000,2023-07-29,2023-08-13,Lagos,rent
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Parkview Estate Ikoyi Lagos,apartmentguys, 2JWHC,False,True,False,4,4,4,1300000,2023-07-27,2023-08-13,Lagos,rent
4 Bedroom Fully Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,mo-global-ventures, 8JWHB,False,False,False,2,2,3,650000,2023-07-27,2023-08-13,Lagos,rent
3 Bedroom Apartment + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,"Phase 1, Lekki Lagos",nene-samuel-ukiwo, 2JWND,False,False,False,3,3,4,1800000,2023-07-29,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Abijo Ajah Lagos,essential-property1, 6JWPB,False,False,False,4,0,0,6000000,2023-07-29,2023-08-13,Lagos,rent
Spacious 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"37 Seriki Aro Off Awolowo Way, Ikeja Lagos",essential-properties, 3JWPB,False,False,False,3,2,2,1600000,2023-07-29,2023-08-13,Lagos,rent
Lovely 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Allen Avenue Ikeja Lagos,adedeji-properties, 6JWPA,False,False,False,2,0,0,1500000,2023-07-29,2023-08-13,Lagos,rent
Spacious 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"38 Seriki Aro Off Awolowo Way, Ikeja Lagos",aliagwu-augustine, 4JWPA,False,False,False,3,2,2,1500000,2023-07-29,2023-08-13,Lagos,rent
Standard Mini Flat,FLAT / APARTMENT FOR RENT,"New Road, Before Chevron Lekki Lagos",gods-gift-properties-and-investment-a-subsidiary-of-douglas-ifada-associates, 3JWPA,False,False,False,0,0,0,950000,2023-07-29,2023-08-13,Lagos,rent
Spacious Room In A Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Good Homes Estates, Ado Ajah Lagos",esquisite-land-and-homes, 2JWNC,False,False,False,1,1,1,500000,2023-07-29,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Eric Moore Road Abosede Kuboye Street, Bode Thomas Surulere Lagos",olakunle-olatunde, 1JWNA,False,False,False,1,2,2,1500000,2023-07-29,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Ogunlana Drive Falolu Street Off Akerele, Surulere Lagos",olakunle-olatunde, 9JWMZ,False,False,False,1,2,2,800000,2023-07-29,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Ayietoro, Aguda Surulere Lagos",olakunle-olatunde, 6JWMZ,False,False,False,1,1,1,600000,2023-07-29,2023-08-13,Lagos,rent
A Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,"Nuru Oniwo Street Off Adelabu Road, Surulere Lagos",olakunle-olatunde, 5JWMW,False,False,False,1,1,1,400000,2023-07-29,2023-08-13,Lagos,rent
Self Serviced 3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",salami-oluwaseun, 7JWMV,False,False,False,3,3,4,5000000,2023-07-29,2023-08-13,Lagos,rent
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Old Ikoyi Ikoyi Lagos,zircon-realty-global, 3JWMV,False,True,False,5,5,6,20000000,2023-07-29,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Palm Will Estate Sangotedo Awoyaya Ajah Lagos,brickbarnservices, 2JWKX,False,False,False,1,1,1,1000000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Gra Enugu Enugu,iwuba-ifediora-and-associates, 6JWKW,False,False,False,3,3,4,1800000,2023-07-28,2023-08-13,Enugu,rent
Serviced Room And Parlor Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Nicon Town Lekki Lagos,463, 7JWKU,False,True,False,1,2,2,3500000,2023-07-28,2023-08-13,Lagos,rent
Spacious 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,463, 0JWKU,False,True,False,2,3,3,2200000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Akoka Akoka Yaba Lagos,asa-properties, 0JWKK,False,False,False,3,4,4,1500000,2023-07-28,2023-08-13,Lagos,rent
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Shomolu Lagos,iyereproperties, 1JWKS,False,False,False,0,0,0,950000,2023-07-28,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Adekunle Yaba Lagos,brickbarnservices, 8JWKR,False,False,False,0,1,1,700000,2023-07-28,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Mafoluku Oshodi Lagos,authority-concept, 4JWKR,False,False,False,1,1,1,700000,2023-07-28,2023-08-13,Lagos,rent
Event Centre Suitable For Church Services Or Parties,COMMERCIAL PROPERTY FOR RENT,Magodo Gra Phase 2 Kosofe Ikosi Lagos,kolson-properties, 1JWKJ,True,True,True,0,0,0,13000000,2023-07-28,2023-08-13,Lagos,rent
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Langbasa Ado Ajah Lagos,464, 5JWKF,True,False,False,1,1,2,1300000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Upper Adesuwa Gra Benin City Oredo Edo,chima-ottah-chima-associates1, 7JWKQ,False,False,False,5,6,7,1000000,2023-07-28,2023-08-13,Edo,rent
5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,464, 2JWKQ,True,True,True,1,1,2,7000000,2023-07-28,2023-08-13,Lagos,rent
Newly Built 2 Units Of 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Estate Badore Ajah Lagos,ebuka-of-lagos-plc1, 0JWKF,False,False,False,4,4,5,1800000,2023-07-28,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Silicon Valley Igbo Efon Lekki Lagos,ebuka-of-lagos-plc1, 1JWKE,True,False,True,5,5,6,1600000,2023-07-28,2023-08-13,Lagos,rent
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,The Splendora Off Hakeem Dickson Lekki Phase 1 Lekki Lagos,andy-gods-time-ltd, 6JWKD,False,False,False,0,0,0,11200000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Mtn Mask Road Benin City Oredo Edo,giftedkings-property, 2JWKN,False,False,False,2,0,0,1000000,2023-07-28,2023-08-13,Edo,rent
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Agidingbi Ikeja Lagos,west-coast-multi-concept-international-services, 1JWKD,False,False,False,8,4,4,2500000,2023-07-27,2023-08-13,Lagos,rent
Furnished 2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Sinari Road Ligali Ayorinde Victoria Island Lagos,richardhomesandproperties, 5JWKC,False,True,True,3,3,3,10000000,2023-07-28,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Oko Oba Agege Lagos,pens-and-walls1, 0JWJE,True,False,False,0,0,3,900000,2023-07-27,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Olowora Ojodu Lagos,giftedkings-property, 6JWJD,False,True,False,1,1,2,600000,2023-07-27,2023-08-13,Lagos,rent
Serviced 3 Bedroom Terrace Duplex,3 BEDROOM HOUSE FOR RENT,Parkview Estate Ikoyi Lagos,west-coast-multi-concept-international-services, 1JWKC,False,False,False,3,3,4,4600000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Lekki Gardens, Kunsela Road Ikate Lekki Lagos",purple-ribbon-properties, 9JWKA,False,False,False,1,0,0,4500000,2023-07-28,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Lekki County Homes Ikota Lekki Lagos,thefortress-properties, 4JWKK,False,False,False,1,1,1,2200000,2023-07-28,2023-08-13,Lagos,rent
Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,futurehomesproperties, 8JWJZ,False,False,False,2,3,3,900000,2023-07-28,2023-08-13,Lagos,rent
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Igbo Efon Lekki Lagos,thefortress-properties, 7JWJY,False,False,False,1,1,1,700000,2023-07-28,2023-08-13,Lagos,rent
Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Orchid Lekki Lagos,demoore-properties, 6JWJY,False,False,False,1,0,0,800000,2023-07-28,2023-08-13,Lagos,rent
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Lakeview Estate Apple Junction Amuwo Odofin Lagos,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 1JWJY,False,False,False,0,0,0,1000000,2023-07-28,2023-08-13,Lagos,rent
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ado Ajah Lagos,bunmi-awoyemi, 5JWJC,False,False,False,2,2,2,1850000,2023-07-27,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,safe-haven-properties, 7JWJW,False,False,False,5,5,6,130000000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Apple Junction Amuwo Odofin Lagos,abiodun-adebisi1, 6JWJB,False,False,False,3,3,4,2000000,2023-07-27,2023-08-13,Lagos,rent
2 Bedroom Ensuite,2 BEDROOM HOUSE FOR RENT,Lekki Scheme 2 Ajah Lagos,toolzhub20, 5JWJB,False,True,False,2,2,3,2500000,2023-07-27,2023-08-13,Lagos,rent
Luxury 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Apple Junction Amuwo Odofin Lagos,abiodun-adebisi1, 2JWJB,True,False,False,2,0,3,1400000,2023-07-27,2023-08-13,Lagos,rent
3 Bedroom Fla For Office Use,3 BEDROOM COMMERCIAL PROPERTY FOR RENT,Ago Palace Okota Lagos,abiodun-adebisi1, 8JWJA,False,False,False,3,2,2,1500000,2023-07-27,2023-08-13,Lagos,rent
Newly Built 2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Orchid Lekki Lagos,sunday-bassey, 2JWLD,False,False,False,3,3,4,3000000,2023-07-28,2023-08-13,Lagos,rent
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Barrister Adebogun Street, Okota Lagos",onuoha-bright-chika, 9JWLC,True,False,False,3,4,4,500000,2023-07-28,2023-08-13,Lagos,rent
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Igbogbo Ikorodu Lagos,grandview-integrated-link, 7JWHX,False,False,True,1,1,1,350000,2023-07-27,2023-08-13,Lagos,rent
Church Auditorium,COMMERCIAL PROPERTY FOR RENT,"Oromenezimgbu Town, Behind Water Lines,off Olu Obasanjo Road Port Harcourt Rivers",httpssitesgooglecomviewsuccesspropertymanagers, 2JWLB,False,False,False,0,0,0,3000000,2023-07-28,2023-08-13,Rivers,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,christian, 0JWLA,False,False,False,2,0,0,3500000,2023-07-28,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,First Unity Estate Badore Ajah Lagos,brickbarnservices, 3JWKY,False,False,False,1,1,2,900000,2023-07-28,2023-08-13,Lagos,rent
Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki County Homes Ikota Lekki Lagos,misojeun-nutin, 3JWQY,False,False,False,1,1,1,800000,2023-07-30,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Iyana Ipaja Ipaja Lagos,pens-and-walls1, 0JWQX,True,False,False,2,2,2,1000000,2023-07-30,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,kniffytherealtor, 0JWGY,False,False,False,1,1,2,1300000,2023-07-27,2023-08-13,Lagos,rent
Newly Built 4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,okafor-maryann, 9JWGX,False,False,False,4,4,5,22000000,2023-07-27,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Awoyaya Ajah Lagos,christian-onichakwe, 9JWGW,False,False,False,2,2,3,350000,2023-07-27,2023-08-13,Lagos,rent
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,"Off Deeper Life Church, Soluyi Gbagada Lagos",ebuka-of-lagos-plc1, 3JWGV,False,False,False,3,2,2,1300000,2023-07-27,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,ebuka-of-lagos-plc1, 9JWGT,False,True,False,2,2,3,1400000,2023-07-27,2023-08-13,Lagos,rent
Newly Built 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Alagomeji Yaba Lagos,esquisite-land-and-homes, 6JWQR,False,False,False,4,4,4,3500000,2023-07-30,2023-08-13,Lagos,rent
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,esquisite-land-and-homes, 1JWQR,False,False,False,4,4,4,4000000,2023-07-30,2023-08-13,Lagos,rent
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Pleasure Bus Stop Iyana Ipaja Ipaja Lagos,better-city-investment-property, 9JWQQ,True,False,False,1,1,1,600000,2023-07-30,2023-08-13,Lagos,rent
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Pleasure Bus Stop Iyana Ipaja Ipaja Lagos,better-city-investment-property, 8JWQQ,True,False,False,2,3,3,1000000,2023-07-30,2023-08-13,Lagos,rent
4 Bedroom Semi Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Berger Ojodu Lagos,olu-ajao, 8JWQP,True,True,False,2,2,3,1400000,2023-07-30,2023-08-13,Lagos,rent
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Aso Radio Katampe Main Abuja,homeyrealtyteam, 2JWQP,False,False,False,3,4,4,3500000,2023-07-30,2023-08-13,Abuja,rent
Serviced 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,First Unity Estate Badore Ajah Lagos,esquisite-land-and-homes, 5JWQN,False,False,False,2,2,3,900000,2023-07-30,2023-08-13,Lagos,rent
4 Bedroom Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Ifako Gbagada Gbagada Lagos,grandview-integrated-link, 4JWQM,False,False,True,0,0,0,600000,2023-07-30,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,isimale-fagbo, 7JWGP,False,True,False,2,2,3,1500000,2023-07-27,2023-08-13,Lagos,rent
1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,chima-ottah-chima-associates1, 6JWGN,True,True,False,1,0,0,1100000,2023-07-27,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,esquisite-land-and-homes, 5JWGN,False,False,False,1,1,2,650000,2023-07-27,2023-08-13,Lagos,rent
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Awuse Estate Opebi Ikeja Lagos,olu-ajao, 7JWJV,True,False,False,2,3,3,2500000,2023-07-28,2023-08-13,Lagos,rent
6 Bedroom Semi Detached Duplex With Bq,6 BEDROOM HOUSE FOR RENT,Millenuim Ups Gbagada Lagos,shedrack-luka, 6JWJV,True,True,False,5,5,6,5500000,2023-07-28,2023-08-13,Lagos,rent
Furnished 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,mj-property-ltd, 8JWMU,True,False,False,3,4,4,10000000,2023-07-29,2023-08-13,Lagos,rent
Standard 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,"Gilmore, Jahi Abuja",nobility-estates1, 4JWMU,False,True,False,2,2,3,3500000,2023-07-29,2023-08-13,Abuja,rent
Top Floor 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Gbaga, Off Ijede Road, Ikorodu Lagos",156, 5JWMR,False,False,True,2,2,2,350000,2023-07-29,2023-08-13,Lagos,rent
3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,Agidingbi Ikeja Lagos,156, 6JWJT,False,False,False,3,0,0,2500000,2023-07-28,2023-08-13,Lagos,rent
2 Units Of 4 Bedrooom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,grandview-integrated-link, 5JWMQ,True,False,False,1,2,2,750000,2023-07-28,2023-08-13,Lagos,rent
Room & Parlor Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Gloryland Estate Ago Palace Okota Lagos,mafik75-homes-ltd, 3JWMQ,False,False,False,2,0,0,350000,2023-07-28,2023-08-13,Lagos,rent
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Spg Road Ologolo Lekki Lagos,heights-of-splendour-ltd, 3JWGB,False,False,False,5,5,6,1000000,2023-07-27,2023-08-13,Lagos,rent
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Spg Road Ologolo Lekki Lagos,esquisite-land-and-homes, 1JWGB,True,False,False,3,3,4,12000000,2023-07-27,2023-08-13,Lagos,rent
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Berger Ojodu Lagos,adetunji-joseph2, 0JWLR,False,False,False,2,3,3,700000,2023-07-28,2023-08-13,Lagos,rent
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ogudu Lagos,agboola, 6JWLQ,False,False,False,8,8,9,6000000,2023-07-28,2023-08-13,Lagos,rent
Brand New 3 Bedroom Penthouse,3 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,ojo-adebiyi, 9JWLP,False,False,False,0,1,1,50000000,2023-07-28,2023-08-13,Lagos,rent
2 And 3 Bedroom Apartments,3 BEDROOM HOUSE FOR RENT,Onike Yaba Lagos,adetunji-joseph2, 8JWFX,False,False,False,2,3,3,800000,2023-07-27,2023-08-13,Lagos,rent
Luxury 3 Bedroom Maisonette,3 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,adetunji-joseph2, 3JWFV,True,True,False,4,5,5,3000000,2023-07-27,2023-08-13,Lagos,rent
Luxurious 3 Bedroom Apartment + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,misojeun-nutin, 0JWFS,False,False,False,4,4,5,120000000,2023-07-27,2023-08-13,Lagos,rent
11 Units Of Fully Furnished Apartments,10 BEDROOM HOUSE FOR RENT,Parkview Estate Ikoyi Lagos,apartmentguys, 5JWLJ,False,False,False,4,4,5,2500000,2023-07-28,2023-08-13,Lagos,rent
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Off Mobil Road Ilaje Ajah Lagos,apartmentguys, 8JLZJ,False,False,False,5,5,6,4000000,2023-07-28,2023-08-13,Lagos,rent
